"Version (0 = Fixed Task)","Task","Concept","Att 1 - Panel Efficiency","Att 2 - Panel Visibility","Att 3 - Inverter Type","Att 4 - Failure in First Five Years","Att 5 - Environmental Benefits","Att 6 - Savings in 25 Years"
84,5,3,2,1,2,2,3,5
84,6,1,3,2,2,1,3,1
84,6,2,3,1,3,4,2,2
84,6,3,2,1,1,2,1,2
84,7,1,1,1,3,1,2,3
84,7,2,3,2,2,4,1,4
84,7,3,2,2,3,1,3,5
84,8,1,2,1,2,3,1,1
84,8,2,1,2,1,3,2,2
84,8,3,3,2,1,2,3,1
84,9,1,3,1,2,1,1,3
84,9,2,1,1,1,4,3,5
84,9,3,2,2,3,2,1,4
84,10,1,3,2,3,3,2,1
84,10,2,1,1,3,3,2,2
84,10,3,2,1,2,2,3,3
84,11,1,3,2,1,1,2,5
84,11,2,1,1,1,4,2,3
84,11,3,2,2,2,4,1,4
84,12,1,1,2,3,1,1,1
84,12,2,2,1,1,4,3,1
84,12,3,3,2,2,3,3,2
84,13,1,2,2,3,1,3,3
84,13,2,2,1,3,4,1,4
84,13,3,1,1,1,2,2,2
84,14,1,1,2,2,3,2,5
84,14,2,3,1,2,2,3,4
84,14,3,3,2,1,3,1,5
84,15,1,2,1,3,4,2,2
84,15,2,1,1,2,2,1,1
84,15,3,2,2,1,4,3,3
85,1,1,2,2,1,1,2,4
85,1,2,1,2,1,3,3,4
85,1,3,3,1,3,2,1,5
85,2,1,3,1,3,4,1,5
85,2,2,3,2,2,1,3,3
85,2,3,1,1,2,1,2,5
85,3,1,1,2,3,3,3,2
85,3,2,3,1,2,3,2,1
85,3,3,2,2,2,2,1,1
85,4,1,3,1,3,1,1,3
85,4,2,1,1,1,1,3,2
85,4,3,3,2,2,2,2,4
85,5,1,1,2,2,4,1,3
85,5,2,2,1,3,3,3,3
85,5,3,2,1,1,4,3,1
85,6,1,3,1,1,2,2,5
85,6,2,2,2,3,2,3,5
85,6,3,1,2,1,1,2,4
85,7,1,2,1,2,3,1,4
85,7,2,1,1,3,1,3,2
85,7,3,3,2,1,4,2,2
85,8,1,3,1,3,2,2,1
85,8,2,1,2,2,4,1,2
85,8,3,2,2,2,3,2,1
85,9,1,3,1,1,3,3,4
85,9,2,1,2,1,2,1,3
85,9,3,2,2,3,4,1,2
85,10,1,2,1,1,4,2,5
85,10,2,1,1,1,3,1,4
85,10,3,1,2,3,1,3,5
85,11,1,3,2,3,2,2,3
85,11,2,2,2,2,4,3,1
85,11,3,3,1,2,2,1,2
85,12,1,1,1,2,1,2,5
85,12,2,2,1,3,1,3,3
85,12,3,3,2,1,3,1,5
85,13,1,3,2,3,4,1,1
85,13,2,2,1,3,3,3,2
85,13,3,1,2,2,1,2,1
85,14,1,3,1,1,1,2,4
85,14,2,2,2,1,2,3,5
85,14,3,1,1,3,2,1,4
85,15,1,1,1,2,3,3,3
85,15,2,2,2,1,3,1,1
85,15,3,3,2,3,4,2,1
86,1,1,1,2,2,2,1,2
86,1,2,3,1,1,1,2,3
86,1,3,3,1,2,4,3,4
86,2,1,3,2,2,3,2,4
86,2,2,2,2,1,1,3,5
86,2,3,2,1,1,2,1,5
86,3,1,1,1,2,4,1,3
86,3,2,2,1,2,3,2,4
86,3,3,1,2,3,2,3,2
86,4,1,2,1,3,1,1,1
86,4,2,1,2,3,4,2,3
86,4,3,3,1,1,4,3,2
86,5,1,3,1,1,1,3,4
86,5,2,2,2,3,3,1,5
86,5,3,2,1,2,2,2,5
86,6,1,1,2,2,1,1,2
86,6,2,3,1,3,4,2,1
86,6,3,1,2,3,3,3,1
86,7,1,1,1,1,4,2,2
86,7,2,3,2,1,2,3,3
86,7,3,2,2,2,1,2,2
86,8,1,3,2,1,2,1,1
86,8,2,3,2,2,3,2,3
86,8,3,2,1,3,1,1,3
86,9,1,1,1,2,4,3,1
86,9,2,2,1,1,3,1,3
86,9,3,2,2,3,2,3,2
86,10,1,1,2,2,2,3,5
86,10,2,2,1,3,2,2,5
86,10,3,1,2,1,4,1,4
86,11,1,3,1,3,4,3,4
86,11,2,2,2,2,3,2,3
86,11,3,1,1,1,1,1,4
86,12,1,3,1,1,3,1,1
86,12,2,3,2,2,1,3,2
86,12,3,1,1,3,3,2,1
86,13,1,1,1,2,4,3,5
86,13,2,3,1,3,2,3,5
86,13,3,2,2,1,1,2,4
86,14,1,1,2,3,2,1,2
86,14,2,2,2,2,4,2,3
86,14,3,3,1,3,3,2,2
86,15,1,3,1,1,1,1,2
86,15,2,1,2,1,3,3,4
86,15,3,2,1,1,2,1,3
87,1,1,1,1,1,3,2,4
87,1,2,2,2,2,1,3,5
87,1,3,3,2,3,4,1,5
87,2,1,3,1,2,2,1,2
87,2,2,1,2,2,1,2,1
87,2,3,2,1,2,4,3,3
87,3,1,2,2,3,4,2,3
87,3,2,3,1,1,1,1,2
87,3,3,1,2,3,3,3,4
87,4,1,3,1,3,1,2,5
87,4,2,2,2,2,2,1,4
87,4,3,3,2,1,4,1,5
87,5,1,3,2,1,2,2,1
87,5,2,1,1,2,3,3,1
87,5,3,1,2,3,4,3,1
87,6,1,1,1,3,2,3,4
87,6,2,2,2,2,4,1,5
87,6,3,1,1,1,1,3,3
87,7,1,3,1,2,3,2,3
87,7,2,2,1,1,2,2,2
87,7,3,2,2,3,3,1,2
87,8,1,2,1,1,4,3,1
87,8,2,3,2,3,2,3,2
87,8,3,1,2,2,1,1,1
87,9,1,1,2,1,1,2,3
87,9,2,2,1,2,3,2,5
87,9,3,1,1,3,3,1,4
87,10,1,3,2,1,1,3,5
87,10,2,2,1,2,4,1,4
87,10,3,3,2,3,2,3,4
87,11,1,2,2,1,3,3,1
87,11,2,1,1,2,4,2,1
87,11,3,3,1,1,2,1,3
87,12,1,1,1,3,4,2,3
87,12,2,3,2,2,1,3,4
87,12,3,2,2,3,3,1,5
87,13,1,3,1,1,4,2,2
87,13,2,1,2,2,2,2,2
87,13,3,3,1,3,1,1,1
87,14,1,2,2,1,3,1,4
87,14,2,3,1,2,1,3,3
87,14,3,2,2,1,2,2,5
87,15,1,2,2,3,4,3,3
87,15,2,1,1,2,3,1,5
87,15,3,1,2,3,2,1,4
88,1,1,1,1,3,2,1,1
88,1,2,1,2,1,4,2,2
88,1,3,2,1,2,1,2,1
88,2,1,3,2,2,3,3,2
88,2,2,2,1,1,1,1,3
88,2,3,3,2,2,4,2,4
88,3,1,3,1,3,1,2,5
88,3,2,2,1,1,3,3,5
88,3,3,1,2,1,4,3,3
88,4,1,3,2,3,3,2,1
88,4,2,1,1,3,2,1,2
88,4,3,2,1,2,3,3,2
88,5,1,2,1,3,1,3,2
88,5,2,2,2,1,2,2,4
88,5,3,3,2,2,1,3,2
88,6,1,1,2,2,3,1,5
88,6,2,1,1,1,4,3,5
88,6,3,3,1,3,2,2,3
88,7,1,3,2,3,3,1,1
88,7,2,1,2,3,1,2,3
88,7,3,2,1,2,2,1,1
88,8,1,1,2,1,2,1,3
88,8,2,3,1,2,2,3,4
88,8,3,3,2,1,4,2,4
88,9,1,2,2,1,1,3,1
88,9,2,2,1,2,4,2,2
88,9,3,1,2,3,1,1,3
88,10,1,2,1,3,1,1,5
88,10,2,1,1,2,3,2,4
88,10,3,3,1,1,3,3,5
88,11,1,3,2,1,4,1,2
88,11,2,2,2,3,4,3,3
88,11,3,2,1,2,2,2,1
88,12,1,1,1,1,1,1,4
88,12,2,3,2,3,4,1,4
88,12,3,1,2,2,2,3,5
88,13,1,3,1,3,4,1,2
88,13,2,1,1,2,2,2,1
88,13,3,2,2,1,3,3,1
88,14,1,2,2,1,3,2,5
88,14,2,1,1,3,1,2,4
88,14,3,3,1,2,4,3,3
88,15,1,3,2,3,3,2,5
88,15,2,1,1,1,2,3,3
88,15,3,2,2,2,1,3,3
89,1,1,1,1,3,1,2,1
89,1,2,3,2,2,1,1,2
89,1,3,2,1,1,4,1,1
89,2,1,1,2,3,3,3,5
89,2,2,2,2,2,2,2,4
89,2,3,3,1,1,3,3,3
89,3,1,1,2,3,2,3,1
89,3,2,2,1,1,3,1,2
89,3,3,3,2,2,4,2,1
89,4,1,1,2,1,4,1,5
89,4,2,2,1,3,4,2,4
89,4,3,3,2,2,1,3,4
89,5,1,2,1,3,1,1,4
89,5,2,1,1,2,3,2,5
89,5,3,3,1,3,2,1,5
89,6,1,2,2,1,1,2,2
89,6,2,1,1,2,2,1,2
89,6,3,3,2,3,2,3,4
89,7,1,2,1,1,3,3,2
89,7,2,2,1,2,4,1,1
89,7,3,3,2,1,2,2,3
89,8,1,2,2,2,1,3,5
89,8,2,3,1,3,1,2,3
89,8,3,1,2,1,3,2,3
89,9,1,1,1,3,4,3,2
89,9,2,3,1,1,3,1,1
89,9,3,1,2,2,3,1,2
89,10,1,1,1,1,2,1,3
89,10,2,2,2,3,4,2,4
89,10,3,3,2,1,1,3,2
89,11,1,3,1,3,4,3,1
89,11,2,2,1,2,1,1,3
89,11,3,1,2,2,2,2,1
89,12,1,3,1,3,1,3,5
89,12,2,1,1,1,3,3,4
89,12,3,2,2,2,4,2,5
89,13,1,3,2,1,3,1,1
89,13,2,1,1,3,2,3,1
89,13,3,2,2,2,2,1,2
89,14,1,2,1,3,3,2,4
89,14,2,1,2,1,1,3,5
89,14,3,3,2,2,4,1,4
89,15,1,1,1,2,3,1,3
89,15,2,2,2,3,4,2,2
89,15,3,3,1,1,4,3,3
90,1,1,2,2,3,2,2,4
90,1,2,3,1,1,2,2,2
90,1,3,1,1,1,1,1,2
90,2,1,1,1,2,1,2,5
90,2,2,3,2,2,2,3,4
90,2,3,3,2,3,3,1,5
90,3,1,1,2,2,4,3,1
90,3,2,2,1,1,2,2,1
90,3,3,2,2,3,4,1,3
90,4,1,1,2,1,1,2,4
90,4,2,2,1,3,3,1,3
90,4,3,2,1,2,2,3,5
90,5,1,1,2,2,2,1,3
90,5,2,3,1,3,3,3,2
90,5,3,3,2,1,1,2,1
90,6,1,1,2,3,3,1,2
90,6,2,2,2,1,2,2,2
90,6,3,3,1,2,1,1,4
90,7,1,2,2,3,4,2,1
90,7,2,2,1,3,1,3,3
90,7,3,1,1,1,4,3,2
90,8,1,1,2,1,4,1,5
90,8,2,3,1,2,4,1,4
90,8,3,2,1,3,1,2,5
90,9,1,2,2,2,2,3,3
90,9,2,3,1,1,3,3,1
90,9,3,3,2,2,3,2,1
90,10,1,2,2,3,1,3,4
90,10,2,3,1,3,2,1,5
90,10,3,1,1,1,4,2,5
90,11,1,2,2,2,1,1,2
90,11,2,1,2,2,4,2,1
90,11,3,3,1,1,3,3,3
90,12,1,1,1,3,3,2,3
90,12,2,1,1,1,2,3,4
90,12,3,3,2,3,3,1,5
90,13,1,3,2,2,1,1,2
90,13,2,1,2,1,4,1,3
90,13,3,2,1,1,3,3,1
90,14,1,2,1,3,2,3,4
90,14,2,1,2,1,1,1,5
90,14,3,3,1,2,4,2,3
90,15,1,1,1,2,2,2,4
90,15,2,2,2,2,3,3,2
90,15,3,3,1,3,1,2,2
91,1,1,1,2,3,2,3,1
91,1,2,2,2,1,4,3,1
91,1,3,3,2,2,2,2,3
91,2,1,2,1,2,4,2,5
91,2,2,3,2,1,2,1,5
91,2,3,2,1,2,1,1,4
91,3,1,3,2,1,3,2,3
91,3,2,1,2,3,4,3,5
91,3,3,1,1,3,3,1,4
91,4,1,2,1,3,4,3,2
91,4,2,1,1,2,1,1,1
91,4,3,3,2,3,3,2,2
91,5,1,3,2,3,1,3,4
91,5,2,2,1,2,2,1,5
91,5,3,1,2,1,3,2,4
91,6,1,2,1,1,1,3,1
91,6,2,1,2,1,2,3,2
91,6,3,3,1,3,4,1,3
91,7,1,2,2,3,2,1,3
91,7,2,1,1,1,2,2,2
91,7,3,3,2,2,3,3,4
91,8,1,2,2,1,3,1,4
91,8,2,3,1,3,1,1,5
91,8,3,1,1,2,4,2,5
91,9,1,2,1,1,4,2,3
91,9,2,3,2,2,1,3,1
91,9,3,1,2,2,3,1,1
91,10,1,1,1,2,1,2,2
91,10,2,2,2,3,2,2,1
91,10,3,3,1,1,4,1,1
91,11,1,1,2,3,2,1,4
91,11,2,3,1,2,3,3,2
91,11,3,2,2,1,4,3,3
91,12,1,3,2,1,4,2,5
91,12,2,1,1,3,3,3,4
91,12,3,2,1,2,1,2,5
91,13,1,3,2,1,1,2,3
91,13,2,2,2,2,2,3,2
91,13,3,1,1,3,1,2,1
91,14,1,2,1,1,3,2,1
91,14,2,3,1,2,4,1,2
91,14,3,1,2,2,4,3,3
91,15,1,3,1,1,2,2,4
91,15,2,2,2,3,3,1,5
91,15,3,1,2,3,1,3,5
92,1,1,3,2,2,2,3,3
92,1,2,1,1,1,1,1,2
92,1,3,2,1,3,3,3,2
92,2,1,1,2,3,4,1,4
92,2,2,3,1,1,2,2,5
92,2,3,2,1,2,4,1,4
92,3,1,1,2,2,4,3,1
92,3,2,2,2,1,1,1,1
92,3,3,3,1,3,3,2,3
92,4,1,3,2,3,2,1,5
92,4,2,1,2,1,4,2,4
92,4,3,2,1,2,1,2,3
92,5,1,2,2,1,1,1,2
92,5,2,3,1,2,2,2,2
92,5,3,1,1,3,3,3,1
92,6,1,1,2,3,2,2,5
92,6,2,2,1,3,4,1,3
92,6,3,3,1,2,3,3,3
92,7,1,2,1,1,2,2,1
92,7,2,1,1,2,2,3,2
92,7,3,3,2,1,1,1,1
92,8,1,2,1,2,3,1,4
92,8,2,1,2,1,4,3,4
92,8,3,3,2,1,1,3,5
92,9,1,3,1,3,1,3,4
92,9,2,2,2,2,4,2,5
92,9,3,3,2,2,3,2,3
92,10,1,1,1,3,4,1,3
92,10,2,3,2,3,2,1,5
92,10,3,2,1,1,1,3,5
92,11,1,1,1,3,2,3,1
92,11,2,1,2,1,3,3,2
92,11,3,2,2,3,3,2,2
92,12,1,3,2,1,4,2,1
92,12,2,1,2,1,1,1,3
92,12,3,1,1,2,2,1,1
92,13,1,2,1,2,2,3,3
92,13,2,2,2,2,3,2,4
92,13,3,3,1,1,4,1,5
92,14,1,3,2,2,4,2,4
92,14,2,2,1,3,1,2,4
92,14,3,1,1,3,3,1,2
92,15,1,3,2,3,4,3,1
92,15,2,2,2,3,2,3,2
92,15,3,1,1,2,1,1,1
93,1,1,1,2,2,1,2,5
93,1,2,3,1,1,3,3,4
93,1,3,1,1,1,3,1,5
93,2,1,2,2,1,2,2,2
93,2,2,3,2,2,3,2,3
93,2,3,2,1,3,1,3,3
93,3,1,3,1,3,4,1,1
93,3,2,2,1,1,3,3,2
93,3,3,1,2,2,2,3,2
93,4,1,2,2,2,3,1,1
93,4,2,3,1,1,4,1,1
93,4,3,2,2,3,1,2,3
93,5,1,3,2,1,2,1,5
93,5,2,1,1,1,3,2,4
93,5,3,1,1,2,4,1,5
93,6,1,1,1,2,3,3,5
93,6,2,3,2,2,1,3,4
93,6,3,2,2,3,4,1,4
93,7,1,2,1,2,2,3,3
93,7,2,1,2,1,1,1,3
93,7,3,3,1,1,2,2,2
93,8,1,2,2,3,4,2,1
93,8,2,1,2,3,1,2,2
93,8,3,3,1,1,2,3,1
93,9,1,1,2,3,2,2,3
93,9,2,2,2,2,1,3,4
93,9,3,2,1,3,4,3,5
93,10,1,3,1,3,3,1,5
93,10,2,3,2,2,2,1,4
93,10,3,1,1,1,4,2,4
93,11,1,1,2,3,2,3,3
93,11,2,1,1,1,1,2,3
93,11,3,2,1,2,3,1,5
93,12,1,2,2,1,4,1,4
93,12,2,3,1,2,4,2,2
93,12,3,3,2,3,3,1,2
93,13,1,3,2,3,1,2,5
93,13,2,1,1,1,2,3,4
93,13,3,2,1,1,1,3,5
93,14,1,1,2,2,3,3,1
93,14,2,2,2,3,4,1,1
93,14,3,2,1,2,2,2,2
93,15,1,3,1,2,1,3,2
93,15,2,3,1,3,3,2,3
93,15,3,1,2,1,2,1,3
94,1,1,2,1,1,1,1,1
94,1,2,2,2,3,3,2,2
94,1,3,3,2,2,4,3,2
94,2,1,1,1,2,4,1,2
94,2,2,1,2,3,1,3,1
94,2,3,3,2,1,3,2,1
94,3,1,3,2,3,1,3,5
94,3,2,2,1,1,2,3,4
94,3,3,1,1,2,4,2,4
94,4,1,3,2,2,3,1,3
94,4,2,1,2,1,3,3,4
94,4,3,2,1,3,2,1,3
94,5,1,3,1,3,4,2,2
94,5,2,3,1,2,2,1,1
94,5,3,2,2,1,1,3,1
94,6,1,1,2,3,3,2,4
94,6,2,1,1,2,2,2,5
94,6,3,2,2,1,4,1,5
94,7,1,3,1,3,2,3,5
94,7,2,2,1,3,1,2,4
94,7,3,1,2,2,1,1,3
94,8,1,3,2,1,4,2,5
94,8,2,1,1,3,1,1,3
94,8,3,2,1,1,3,3,3
94,9,1,1,1,1,4,3,3
94,9,2,2,2,2,3,2,5
94,9,3,3,2,2,4,3,4
94,10,1,3,2,3,1,2,2
94,10,2,1,1,2,3,1,1
94,10,3,1,2,1,2,1,2
94,11,1,2,2,1,2,2,1
94,11,2,2,1,3,4,1,2
94,11,3,3,1,2,3,3,3
94,12,1,3,2,3,3,1,4
94,12,2,1,2,1,2,2,5
94,12,3,2,1,2,1,3,4
94,13,1,1,1,3,4,3,1
94,13,2,2,2,2,3,2,2
94,13,3,3,2,1,2,1,1
94,14,1,3,2,2,1,1,4
94,14,2,1,1,3,4,2,2
94,14,3,3,1,1,1,3,3
94,15,1,1,2,1,3,1,4
94,15,2,2,1,2,3,1,5
94,15,3,2,2,3,2,3,5
95,1,1,1,1,3,2,2,2
95,1,2,2,2,2,4,3,1
95,1,3,3,1,1,1,2,1
95,2,1,2,2,1,3,1,4
95,2,2,3,1,3,2,2,5
95,2,3,1,2,2,1,3,3
95,3,1,3,1,3,4,3,2
95,3,2,1,2,2,1,1,1
95,3,3,2,1,1,2,2,3
95,4,1,1,1,1,4,3,5
95,4,2,3,2,3,3,2,4
95,4,3,2,1,2,4,1,5
95,5,1,3,2,1,1,3,2
95,5,2,1,1,2,3,2,1
95,5,3,3,2,2,2,1,3
95,6,1,2,2,3,3,2,3
95,6,2,2,1,3,2,1,2
95,6,3,3,1,1,4,1,4
95,7,1,2,2,2,3,3,3
95,7,2,1,1,3,1,2,1
95,7,3,2,2,1,2,3,2
95,8,1,1,2,2,1,2,4
95,8,2,1,1,3,4,3,4
95,8,3,3,1,1,1,1,5
95,9,1,1,1,2,2,2,5
95,9,2,3,1,2,4,1,4
95,9,3,1,2,3,3,3,5
95,10,1,2,2,3,1,1,2
95,10,2,2,2,1,4,3,2
95,10,3,3,1,3,2,3,1
95,11,1,2,1,1,4,2,1
95,11,2,1,1,1,3,1,2
95,11,3,3,2,2,4,1,3
95,12,1,1,2,2,2,2,1
95,12,2,2,1,1,1,2,3
95,12,3,2,1,3,3,3,3
95,13,1,1,2,3,3,3,2
95,13,2,3,1,2,1,2,1
95,13,3,3,2,1,2,1,1
95,14,1,1,2,1,4,2,3
95,14,2,2,2,2,1,3,5
95,14,3,3,1,3,2,1,4
95,15,1,2,2,3,2,3,5
95,15,2,2,1,2,4,1,4
95,15,3,3,2,1,3,2,5
96,1,1,3,1,2,2,3,3
96,1,2,1,1,1,1,3,2
96,1,3,1,1,3,1,1,1
96,2,1,1,2,3,3,2,4
96,2,2,3,2,1,4,3,3
96,2,3,2,1,2,2,1,2
96,3,1,1,2,3,1,1,2
96,3,2,2,1,1,4,2,1
96,3,3,3,1,2,3,2,1
96,4,1,2,1,1,4,3,5
96,4,2,3,2,3,2,2,4
96,4,3,1,2,2,3,1,5
96,5,1,1,1,3,3,2,3
96,5,2,2,2,1,2,1,1
96,5,3,3,2,2,1,2,3
96,6,1,3,1,1,2,3,5
96,6,2,2,1,1,1,1,4
96,6,3,3,2,2,4,3,4
96,7,1,2,2,3,3,3,5
96,7,2,1,1,1,1,2,4
96,7,3,1,2,2,1,1,5
96,8,1,2,2,3,4,1,3
96,8,2,1,1,2,3,3,2
96,8,3,3,2,3,4,2,2
96,9,1,3,1,3,2,3,3
96,9,2,2,1,1,1,1,2
96,9,3,1,2,2,2,1,1
96,10,1,2,1,2,3,2,5
96,10,2,1,2,3,4,3,4
96,10,3,3,2,1,2,2,4
96,11,1,2,2,1,4,2,3
96,11,2,1,1,3,3,1,1
96,11,3,3,1,2,4,3,2
96,12,1,1,1,1,3,1,3
96,12,2,2,2,2,1,2,5
96,12,3,3,1,3,1,3,5
96,13,1,3,2,3,2,3,1
96,13,2,2,2,1,4,1,2
96,13,3,1,1,2,1,2,1
96,14,1,1,1,2,2,3,4
96,14,2,2,1,1,3,2,4
96,14,3,3,2,3,4,1,3
96,15,1,1,1,1,2,2,2
96,15,2,2,2,3,1,3,1
96,15,3,3,1,2,3,1,3
97,1,1,3,1,2,1,2,2
97,1,2,1,2,3,4,3,1
97,1,3,2,2,1,3,1,3
97,2,1,2,2,2,4,2,5
97,2,2,1,2,1,2,1,5
97,2,3,2,1,3,2,3,4
97,3,1,2,2,2,1,3,4
97,3,2,3,1,3,3,2,5
97,3,3,3,1,1,3,1,5
97,4,1,1,1,3,4,1,1
97,4,2,3,2,1,1,3,1
97,4,3,1,2,2,2,3,2
97,5,1,1,2,1,4,2,3
97,5,2,3,2,3,3,1,4
97,5,3,2,1,2,2,1,4
97,6,1,3,1,3,4,2,2
97,6,2,2,2,2,1,1,2
97,6,3,1,1,1,1,2,3
97,7,1,1,1,3,2,3,1
97,7,2,3,1,2,4,2,2
97,7,3,2,2,1,3,3,1
97,8,1,2,1,3,1,1,4
97,8,2,1,2,1,2,2,4
97,8,3,3,1,1,3,3,5
97,9,1,3,1,2,4,1,4
97,9,2,1,2,3,1,3,3
97,9,3,2,2,2,2,3,5
97,10,1,3,2,2,3,2,1
97,10,2,2,1,3,2,2,3
97,10,3,3,2,1,1,1,2
97,11,1,1,2,1,3,3,4
97,11,2,1,2,2,4,3,3
97,11,3,1,1,3,4,1,5
97,12,1,2,2,3,3,3,2
97,12,2,3,2,1,2,1,2
97,12,3,2,1,2,1,2,1
97,13,1,2,1,3,2,2,5
97,13,2,3,2,1,3,2,5
97,13,3,1,1,2,1,1,3
97,14,1,3,2,3,4,2,1
97,14,2,1,2,2,4,3,2
97,14,3,2,1,1,2,1,3
97,15,1,1,1,1,4,3,3
97,15,2,2,1,3,3,1,1
97,15,3,3,2,2,1,1,2
98,1,1,3,2,1,3,2,4
98,1,2,1,2,3,4,2,5
98,1,3,2,1,2,2,3,4
98,2,1,1,1,3,1,2,4
98,2,2,2,1,2,3,1,3
98,2,3,3,1,3,1,3,5
98,3,1,2,2,3,2,2,1
98,3,2,1,1,1,4,1,2
98,3,3,3,2,1,2,1,1
98,4,1,3,1,3,1,3,4
98,4,2,2,1,2,3,3,5
98,4,3,1,2,2,3,2,5
98,5,1,1,1,1,1,2,2
98,5,2,3,2,1,2,3,1
98,5,3,2,2,2,4,1,3
98,6,1,1,2,3,1,1,5
98,6,2,3,2,2,2,2,3
98,6,3,1,1,1,3,3,4
98,7,1,2,2,3,4,3,2
98,7,2,3,1,2,3,2,3
98,7,3,2,1,1,4,2,4
98,8,1,3,1,1,1,3,1
98,8,2,1,2,3,2,1,1
98,8,3,2,2,2,2,1,2
98,9,1,1,1,2,4,2,5
98,9,2,3,2,3,3,3,3
98,9,3,2,2,1,1,2,4
98,10,1,1,1,2,3,1,1
98,10,2,1,1,1,2,1,2
98,10,3,2,2,3,4,2,1
98,11,1,3,1,2,3,3,2
98,11,2,3,1,1,1,1,4
98,11,3,2,1,3,2,2,3
98,12,1,1,2,1,1,1,3
98,12,2,3,2,3,1,1,5
98,12,3,2,2,2,4,3,5
98,13,1,3,1,1,4,3,2
98,13,2,1,2,2,2,3,4
98,13,3,2,1,3,1,2,3
98,14,1,1,1,2,3,3,1
98,14,2,3,2,3,3,1,2
98,14,3,2,1,1,2,1,1
98,15,1,2,2,1,2,2,4
98,15,2,1,2,3,4,3,3
98,15,3,1,1,2,2,2,5
99,1,1,3,1,2,4,2,4
99,1,2,3,1,3,1,1,5
99,1,3,3,2,1,1,3,5
99,2,1,3,2,2,4,1,3
99,2,2,2,1,1,3,3,2
99,2,3,1,2,3,3,1,1
99,3,1,2,1,1,2,3,4
99,3,2,2,2,2,4,3,4
99,3,3,1,1,3,3,2,2
99,4,1,2,2,1,4,2,1
99,4,2,1,2,2,1,3,2
99,4,3,3,1,3,2,2,2
99,5,1,2,2,3,3,2,4
99,5,2,1,1,1,4,3,5
99,5,3,2,1,2,1,1,5
99,6,1,2,2,1,1,2,3
99,6,2,3,1,1,3,3,1
99,6,3,3,2,2,2,1,1
99,7,1,1,1,3,4,2,3
99,7,2,3,1,2,3,2,2
99,7,3,1,2,3,2,1,4
99,8,1,1,2,1,1,2,2
99,8,2,2,2,2,1,3,1
99,8,3,3,2,3,3,1,3
99,9,1,2,1,3,4,3,5
99,9,2,2,1,1,2,1,5
99,9,3,1,2,2,4,1,5
99,10,1,3,1,3,4,1,4
99,10,2,1,2,1,3,2,3
99,10,3,3,1,2,2,1,4
99,11,1,3,1,2,4,2,1
99,11,2,2,1,3,1,3,1
99,11,3,1,2,1,3,3,3
99,12,1,3,2,2,1,2,2
99,12,2,1,2,3,2,3,3
99,12,3,2,1,1,4,1,1
99,13,1,3,1,1,2,3,3
99,13,2,1,1,1,2,1,5
99,13,3,2,2,3,3,2,5
99,14,1,2,1,3,1,2,2
99,14,2,1,2,2,4,1,4
99,14,3,3,2,2,3,3,4
99,15,1,1,1,2,1,3,3
99,15,2,2,2,2,3,1,1
99,15,3,3,1,3,2,3,2
100,1,1,2,2,1,1,1,4
100,1,2,1,1,2,2,2,5
100,1,3,3,2,3,1,3,5
100,2,1,1,2,3,2,2,2
100,2,2,2,1,1,4,2,1
100,2,3,3,1,1,3,3,1
100,3,1,3,1,2,1,2,3
100,3,2,1,2,1,3,2,4
100,3,3,2,1,3,4,1,2
100,4,1,1,2,1,1,3,5
100,4,2,2,2,2,2,3,5
100,4,3,3,1,3,3,1,4
100,5,1,2,2,2,3,2,2
100,5,2,1,1,3,4,1,4
100,5,3,3,1,1,2,1,3
100,6,1,1,2,1,4,3,5
100,6,2,3,2,3,1,1,4
100,6,3,2,1,2,2,3,3
100,7,1,1,2,3,4,1,2
100,7,2,2,1,1,3,1,3
100,7,3,3,2,2,3,2,1
100,8,1,1,1,2,2,2,1
100,8,2,2,1,1,1,3,2
100,8,3,3,2,3,4,2,2
100,9,1,3,1,3,3,3,3
100,9,2,3,2,2,2,1,2
100,9,3,2,2,2,1,2,1
100,10,1,3,2,1,3,1,5
100,10,2,2,1,3,1,2,4
100,10,3,1,2,1,4,3,5
100,11,1,1,1,2,1,3,1
100,11,2,2,2,1,2,2,3
100,11,3,1,1,3,3,2,1
100,12,1,3,1,3,2,2,5
100,12,2,2,2,1,4,3,4
100,12,3,2,1,2,4,1,5
100,13,1,1,1,3,4,3,1
100,13,2,3,1,2,1,1,1
100,13,3,1,2,1,3,1,3
100,14,1,2,2,3,1,3,3
100,14,2,1,1,2,3,2,2
100,14,3,3,1,2,2,3,4
100,15,1,1,1,1,4,1,4
100,15,2,1,2,3,2,1,2
100,15,3,3,2,1,1,2,2
101,1,1,2,2,3,4,3,4
101,1,2,3,2,1,2,2,5
101,1,3,2,2,2,3,1,3
101,2,1,3,2,2,1,2,1
101,2,2,1,1,3,1,2,3
101,2,3,2,1,1,3,1,2
101,3,1,2,1,3,3,3,5
101,3,2,3,2,2,2,3,3
101,3,3,1,1,2,2,1,4
101,4,1,1,2,3,3,2,4
101,4,2,2,2,3,1,1,3
101,4,3,3,1,1,4,2,5
101,5,1,3,2,1,4,3,1
101,5,2,2,2,3,1,3,1
101,5,3,1,1,1,3,1,2
101,6,1,3,2,2,4,2,4
101,6,2,2,2,3,2,1,3
101,6,3,1,1,1,1,2,5
101,7,1,2,1,1,4,1,1
101,7,2,1,2,3,2,3,1
